lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
0,0,77.0,9,21,3,0,1,0,0,1
141,1,114.3,8,10,4,2,0,0,0,1
0,2,81.0,8,7,4,1,0,3,0,1
1,1,90.33,12,10,4,1,2,3,0,1
2,2,225.0,8,6,4,1,1,0,5,1
2,2,89.0,5,9,4,0,1,3,0,1
195,1,121.5,8,13,4,1,0,0,0,0
16,4,142.0,10,1,4,2,0,0,0,1
1,1,119.0,6,2,2,2,0,0,0,1
20,1,139.0,10,6,4,1,0,0,0,1
99,1,132.6,5,23,4,3,1,0,3,1
31,1,76.23,12,19,4,1,0,3,0,1
192,0,86.0,9,25,3,3,2,0,0,1
6,1,108.0,2,21,4,0,1,0,3,1
110,0,120.0,10,9,4,0,1,0,0,0
3,0,106.0,9,23,3,1,0,1,0,1
13,2,95.0,6,19,3,0,2,0,0,1
12,0,89.89,12,10,4,2,2,0,0,1
13,0,109.0,4,25,4,2,1,3,0,0
197,1,97.02,8,23,4,5,2,0,0,1
90,0,81.62,4,21,3,3,0,0,0,1
10,1,153.0,8,20,4,1,0,3,5,1
34,2,86.4,10,8,4,1,0,3,0,1
16,0,75.99,12,7,4,8,2,3,0,1
18,1,145.0,9,9,4,2,1,0,1,1
0,2,168.3,8,20,4,1,0,0,3,1
65,0,118.8,4,23,4,1,0,0,3,1
182,1,96.94,3,28,4,5,2,0,0,0
91,0,60.0,12,28,3,2,1,0,3,1
14,0,70.0,3,10,3,2,0,0,0,1
3,0,65.0,10,2,3,2,1,0,0,1
67,0,106.25,7,10,3,3,2,0,0,1
98,1,121.5,7,15,4,2,1,0,0,1
228,0,87.9,10,30,4,1,2,0,0,0
2,2,145.0,9,14,4,3,1,0,0,1
48,1,94.5,10,19,4,3,1,0,0,1
29,1,79.75,1,31,4,4,2,0,0,1
68,0,149.4,9,16,4,1,0,0,3,0
124,0,140.15,11,5,4,2,2,0,0,1
4,1,77.0,1,9,4,1,0,3,0,1
21,0,85.0,10,4,3,3,0,0,0,1
3,0,142.0,10,19,2,1,1,0,0,1
17,0,89.0,4,3,4,0,2,3,0,0
20,2,211.0,6,8,4,4,0,0,5,1
26,0,140.67,4,27,4,3,0,0,3,0
91,1,127.65,10,20,4,4,2,0,3,0
132,0,96.9,7,6,3,5,2,0,0,1
1,1,104.0,11,16,4,3,0,3,0,1
9,2,0.0,9,11,1,0,1,0,6,1
81,1,85.0,11,29,4,0,1,0,0,0
83,0,75.0,5,1,3,2,2,0,0,1
145,1,85.5,6,27,4,0,1,3,0,1
101,0,150.3,8,24,4,4,0,0,3,0
96,1,126.9,4,29,4,2,1,0,0,0
17,1,102.0,12,29,4,3,1,3,0,1
26,1,128.33,11,12,4,1,2,0,3,1
9,1,156.0,8,12,4,2,0,0,0,0
56,0,85.5,9,20,3,1,0,0,0,1
7,1,140.0,10,17,4,5,1,3,0,0
1,1,0.0,5,17,1,1,0,0,6,1
17,0,75.66,12,2,4,15,6,3,0,1
123,2,116.95,5,22,4,2,2,0,0,1
61,1,79.36,3,3,4,3,2,0,0,1
134,0,124.2,11,13,4,1,2,1,0,0
0,0,119.0,6,2,4,1,0,3,0,1
20,0,58.0,12,27,3,1,2,0,0,1
108,0,75.76,4,16,4,2,2,0,1,1
60,1,81.08,7,20,4,1,0,0,0,1
64,4,127.5,10,31,4,2,1,0,3,1
74,1,91.48,10,3,4,0,1,0,0,1
2,1,131.0,4,27,4,1,0,0,0,1
90,2,96.3,4,12,4,3,0,0,0,1
163,0,96.3,8,26,4,2,0,0,0,0
4,1,146.0,3,24,4,2,0,0,0,1
115,0,86.0,2,27,3,2,2,0,0,1
247,1,100.3,9,26,4,5,2,0,0,0
20,1,159.0,7,25,4,4,1,0,0,1
46,0,158.4,9,9,4,3,2,0,3,1
26,2,294.0,10,1,4,2,2,1,5,1
22,2,288.0,8,19,4,2,0,1,5,1
143,0,106.03,7,13,4,1,0,0,0,1
2,0,90.0,6,3,3,2,0,0,0,1
184,2,137.7,8,4,4,3,0,0,3,0
64,1,64.37,11,21,4,2,1,3,0,1
14,1,109.0,6,22,4,2,0,3,0,1
232,2,167.95,8,22,4,4,1,0,5,0
1,1,116.0,3,8,4,1,0,0,3,1
20,0,6.0,1,4,1,2,1,0,4,1
0,2,90.0,8,5,4,3,0,0,0,1
185,0,90.95,7,18,4,5,2,0,0,0
4,3,306.0,7,8,4,2,1,0,6,1
39,0,72.0,11,19,3,1,2,0,0,1
14,1,110.0,6,26,4,0,1,0,0,1
20,1,105.0,9,14,4,2,1,0,0,1
6,0,161.0,11,25,4,1,0,0,3,1
6,1,121.67,5,16,4,2,1,0,0,1
109,1,107.1,8,12,4,2,1,3,0,1
160,0,102.3,7,17,4,1,2,0,0,0
91,1,148.5,8,3,4,2,0,0,0,1
34,0,126.9,5,1,4,1,2,0,0,0
223,2,89.25,10,4,4,0,2,0,0,1
157,1,101.58,7,11,4,3,1,0,0,0
2,2,205.0,9,30,4,2,0,0,3,1
88,1,60.0,3,4,3,2,1,0,0,1
6,1,136.0,10,18,4,3,2,0,3,1
165,0,94.18,3,30,4,4,1,0,0,0
74,0,55.24,2,17,4,4,1,0,0,1
38,0,90.95,8,21,4,0,2,0,0,1
13,1,90.95,11,8,4,5,2,0,0,1
117,1,99.45,5,13,4,2,2,3,0,1
159,2,113.4,9,29,4,3,1,3,0,0
33,0,59.5,12,5,3,3,1,3,0,1
15,1,107.99,11,5,4,4,2,0,0,1
1,1,71.69,12,24,4,1,1,0,0,1
5,0,65.0,5,9,2,1,1,0,0,1
8,0,123.2,10,19,4,2,0,0,0,1
25,1,168.38,11,6,4,4,2,0,0,0
5,1,187.0,7,12,4,3,0,0,3,0
4,2,99.51,11,19,4,5,2,0,0,1
7,0,84.0,3,11,2,2,0,0,0,1
80,1,96.3,4,13,4,2,0,0,0,1
64,1,94.5,7,25,4,3,1,3,0,1
14,0,116.49,6,9,4,3,0,0,1,1
90,0,80.75,10,17,3,3,1,0,0,1
50,0,159.6,8,22,4,6,3,0,3,0
43,0,0.0,10,23,4,1,0,0,0,1
62,0,140.0,6,2,3,2,0,0,0,1
22,2,105.65,9,5,4,5,2,0,3,1
96,0,123.5,9,28,3,1,1,1,4,0
57,1,85.85,3,30,4,4,0,0,0,1
15,1,142.6,10,15,4,3,2,0,0,1
116,0,59.5,3,25,3,2,2,0,0,0
4,2,168.5,6,16,4,3,2,0,0,1
199,0,140.0,11,16,4,2,0,0,3,0
88,0,105.0,5,9,3,4,1,1,0,1
105,1,110.08,5,2,4,3,1,0,3,1
41,0,126.9,5,16,4,0,1,0,0,0
2,0,89.0,5,9,4,0,1,3,0,1
33,0,41.43,11,7,3,5,2,0,0,1
0,0,0.0,6,7,1,1,0,0,3,1
41,1,125.1,9,10,4,1,2,3,0,1
60,0,60.27,7,3,4,5,2,3,0,1
33,0,95.0,1,25,2,2,1,0,0,1
181,1,105.3,8,20,4,1,0,0,0,0
6,2,100.0,8,17,4,2,1,0,0,1
70,0,109.0,6,15,3,2,0,1,0,1
45,2,223.75,7,27,4,1,0,0,6,1
1,0,85.0,12,10,2,1,0,0,0,1
9,0,89.0,12,3,3,1,0,0,0,1
29,0,66.0,2,9,3,3,0,0,0,1
144,0,71.0,4,24,3,1,2,0,0,1
1,2,168.5,8,16,4,2,0,0,0,1
26,0,65.0,7,11,2,0,1,0,0,1
42,1,133.03,11,9,4,4,0,0,0,1
137,0,80.75,6,10,3,2,1,0,1,1
8,0,80.0,2,19,2,1,0,0,0,1
28,2,84.3,2,6,4,1,2,0,0,1
1,1,226.17,10,2,4,2,1,0,5,1
31,1,233.1,9,2,4,2,1,1,5,1
11,0,97.0,11,13,4,5,2,0,0,0
3,2,94.0,8,13,4,4,2,0,0,1
94,0,90.0,11,4,4,2,1,0,0,0
134,0,80.0,4,16,3,1,2,0,0,1
20,1,131.35,12,28,4,4,0,0,3,1
8,1,107.0,11,11,4,3,0,0,3,1
47,0,120.0,4,28,4,3,0,0,0,1
62,1,57.0,1,17,3,3,2,0,0,1
60,0,74.8,12,2,4,2,2,3,0,0
131,0,81.3,4,16,4,1,2,0,0,1
7,1,111.0,11,14,4,2,1,0,0,1
154,0,75.0,4,19,3,3,0,0,0,1
185,2,116.1,9,29,4,3,2,0,0,0
105,0,117.3,5,5,4,3,0,0,0,0
108,1,76.5,7,19,4,7,4,0,0,0
9,0,66.0,1,31,2,0,2,0,0,1
21,2,148.0,8,19,4,2,0,3,0,1
63,0,159.3,6,8,4,3,0,0,3,0
180,1,112.2,8,10,4,4,2,0,3,0
93,1,119.0,12,25,4,2,2,0,3,1
83,0,56.1,9,30,3,1,0,1,0,1
76,2,72.25,11,19,4,3,0,0,0,1
6,0,93.2,8,14,4,3,2,0,0,1
0,0,88.0,3,28,2,0,1,0,0,1
25,1,109.0,5,30,4,1,1,3,0,1
75,1,96.78,10,2,4,0,2,0,3,1
3,0,68.0,12,12,4,0,1,3,0,1
172,1,79.03,7,4,4,4,1,0,0,1
18,0,156.0,5,13,4,1,0,0,3,0
77,1,125.1,6,18,4,1,1,0,0,1
0,0,81.0,8,6,4,1,0,0,0,1
87,0,141.3,6,26,4,3,2,1,0,0
179,2,112.5,7,27,4,2,0,0,0,0
13,2,75.0,8,7,4,1,0,0,0,1
123,0,129.34,10,21,4,5,2,0,3,1
137,1,90.0,12,9,4,2,1,0,0,1
70,0,46.33,11,26,3,3,0,0,0,1
72,0,97.54,7,27,4,1,0,0,1,1
209,0,168.3,7,22,4,1,0,0,5,0
4,0,154.5,12,19,4,1,0,0,1,1
116,0,1.0,2,28,4,1,2,0,0,1
122,0,114.3,5,12,4,2,0,0,0,0
0,1,174.0,8,21,4,1,0,0,5,1
35,2,136.2,6,9,4,3,0,0,3,1
4,0,107.0,5,21,3,1,0,0,3,1
1,1,65.0,4,5,2,1,0,0,0,1
110,0,143.1,6,3,4,1,0,0,0,0
1,0,109.0,4,23,4,1,2,3,0,1
1,0,77.71,6,17,4,2,0,3,0,1
164,0,116.1,9,19,4,6,3,3,0,0
0,1,145.0,10,21,3,1,0,0,3,1
0,0,106.65,9,26,4,0,1,3,0,1
14,1,147.9,2,21,4,2,2,0,5,1
1,1,79.0,12,13,2,1,0,0,0,1
57,0,126.36,6,3,4,1,0,0,3,0
133,2,120.7,7,6,4,4,0,0,3,1
114,0,130.0,10,13,3,2,0,0,2,1
61,0,78.25,8,28,3,1,2,0,0,1
16,3,189.49,10,26,4,5,2,0,5,1
8,1,96.0,12,19,4,2,1,0,0,1
36,0,85.5,5,21,3,1,2,0,0,1
132,0,139.0,7,7,4,3,0,3,0,0
119,0,101.0,3,29,3,2,0,0,0,1
98,2,116.1,6,10,4,2,1,3,0,1
31,1,95.4,3,12,4,2,2,0,3,0
111,1,109.65,6,13,4,5,2,3,0,0
118,1,96.78,10,27,4,3,1,0,3,1
65,1,125.1,7,10,4,2,2,0,3,1
88,1,165.75,11,6,4,2,2,0,0,0
25,0,123.0,5,30,4,2,1,0,0,0
58,0,108.9,6,20,4,2,1,0,0,1
0,1,110.0,9,30,2,2,0,0,3,1
57,0,219.6,12,29,4,3,0,0,3,0
18,1,221.0,5,6,4,2,0,0,5,1
0,1,105.34,5,24,4,1,0,3,0,1
12,1,136.0,4,11,4,2,1,0,3,1
83,1,108.0,10,16,4,3,2,3,0,1
47,2,120.95,1,20,4,4,1,0,4,1
43,0,60.0,11,4,3,3,0,0,3,1
125,2,121.55,6,27,4,5,1,0,3,1
102,1,76.5,8,21,4,2,0,0,0,1
9,0,66.0,1,24,3,3,2,0,0,1
174,0,111.0,9,6,3,5,0,0,0,0
1,1,179.0,6,14,4,2,0,0,0,1
135,0,90.0,11,2,4,4,1,0,0,0
111,0,127.8,8,11,4,2,0,0,3,1
0,0,60.25,12,29,3,4,0,0,3,1
349,0,78.3,12,24,4,1,2,0,0,0
34,2,77.6,2,22,3,2,1,0,0,1
141,0,143.1,9,17,4,1,1,0,3,0
8,2,176.0,4,21,4,3,0,0,3,1
5,0,151.94,11,6,4,2,2,0,0,0
10,0,96.92,11,20,4,8,4,0,0,0
140,2,72.25,12,29,4,3,0,0,0,1
16,0,95.0,6,16,2,1,0,0,0,1
118,0,96.3,6,28,4,3,0,0,0,0
69,1,80.75,4,4,4,3,1,3,0,1
16,1,95.0,9,10,3,1,0,0,0,1
2,1,148.0,8,21,4,0,2,0,0,1
91,0,90.95,6,3,3,2,1,0,3,0
6,0,65.0,11,24,2,1,0,0,0,1
4,1,118.58,9,25,4,0,2,3,0,1
21,1,169.0,10,4,4,2,0,0,0,1
144,0,92.55,5,25,4,4,1,0,3,0
11,0,70.0,3,7,3,3,1,0,0,1
4,0,72.8,2,16,3,1,0,0,0,1
66,1,69.3,7,18,4,0,1,3,0,1
8,0,154.33,7,15,4,2,1,0,0,1
10,2,120.0,10,26,4,1,0,3,0,1
6,0,93.0,2,22,4,2,1,0,0,1
5,0,134.0,6,29,4,4,0,3,0,0
113,0,105.3,8,1,4,1,1,0,0,0
111,0,146.7,7,2,4,1,0,0,3,1
0,1,136.0,10,6,4,1,0,0,3,1
209,2,127.8,8,7,4,1,2,0,0,0
27,0,85.5,9,18,3,1,2,0,0,1
54,2,123.3,10,25,4,1,0,0,0,1
37,2,149.4,9,10,4,1,2,0,3,1
46,0,81.31,8,28,4,4,2,0,0,1
115,2,135.9,6,14,4,3,0,0,0,1
33,0,190.8,9,3,4,1,2,0,5,1
71,1,116.1,5,7,4,1,1,3,0,0
6,0,161.0,3,27,4,3,2,0,3,0
22,0,85.0,7,9,3,1,2,0,0,1
142,1,186.3,8,3,4,3,0,0,5,1
11,0,174.33,7,18,3,2,1,0,4,1
22,0,126.0,7,20,3,1,0,0,0,1
4,1,128.29,2,12,4,5,2,0,3,0
153,1,121.5,5,28,4,1,2,0,3,0
10,0,126.0,5,8,4,1,2,0,3,0
85,0,75.0,12,8,3,3,0,0,0,1
47,0,91.8,3,10,4,3,0,0,3,0
11,1,145.0,10,3,4,2,2,0,0,1
39,0,89.1,6,26,4,0,2,3,0,0
2,0,89.0,3,30,4,1,0,3,0,1
19,1,57.59,11,26,4,2,2,3,0,1
121,0,89.76,9,9,4,4,2,3,0,1
12,2,77.78,11,22,4,4,0,3,0,1
12,0,154.0,9,9,4,1,0,0,3,0
146,0,115.2,6,3,4,2,0,0,0,1
21,1,85.0,2,17,4,1,0,0,0,1
80,2,126.9,5,13,4,2,0,0,0,1
1,1,109.0,2,12,4,1,0,0,0,1
94,1,144.0,4,28,4,2,0,0,3,1
108,2,102.3,4,14,4,3,0,0,3,1
33,1,119.0,9,26,4,1,1,0,0,1
0,1,88.0,12,7,4,1,0,3,0,1
263,0,0.0,9,21,4,0,1,0,0,1
43,1,149.4,7,12,4,2,0,0,3,1
62,0,71.4,9,23,3,1,0,0,0,1
80,0,98.41,7,1,4,1,0,0,3,0
6,1,159.0,9,15,4,2,0,0,0,0
68,1,149.4,9,8,4,3,1,0,3,1
182,0,120.0,10,12,3,1,0,0,0,0
8,1,136.0,10,16,4,3,2,3,0,0
66,0,149.4,9,8,4,3,1,0,3,0
12,0,58.0,12,16,3,2,0,0,0,1
42,0,116.1,5,12,4,2,0,0,0,1
77,0,140.4,5,17,4,3,0,0,3,0
114,1,85.0,2,26,3,4,2,0,0,1
85,1,149.4,9,15,4,3,1,0,3,1
33,0,63.58,3,16,3,4,1,0,0,1
88,1,0.0,12,4,1,2,0,0,0,1
121,1,123.3,5,16,4,2,1,0,3,1
14,0,86.0,2,4,2,3,1,0,4,1
33,0,71.53,1,31,4,5,2,0,1,1
128,1,132.3,10,18,4,5,1,0,3,1
48,0,87.3,10,9,3,2,0,0,3,1
28,0,119.0,7,29,4,1,0,0,0,0
107,1,102.3,4,14,4,3,0,0,3,0
16,1,166.0,7,30,4,1,1,0,3,1
1,0,79.0,2,12,4,1,0,3,0,1
74,0,93.6,11,4,4,2,0,0,0,0
8,1,127.0,8,28,4,0,2,3,0,1
128,0,85.5,6,27,4,2,1,3,0,0
103,0,123.3,10,26,4,3,0,0,3,1
73,1,126.9,5,14,4,1,0,0,0,1
59,0,95.0,6,4,3,1,2,0,0,1
147,1,126.9,9,12,4,3,1,0,0,1
104,0,139.2,7,16,4,4,2,0,3,0
16,0,130.33,3,3,4,3,0,0,3,0
22,2,109.0,5,29,4,0,1,3,0,1
15,0,85.0,2,12,4,2,0,0,0,0
71,3,150.98,9,1,4,6,2,0,0,1
6,0,81.0,2,20,4,1,1,3,0,1
70,2,130.05,4,10,4,3,2,0,3,1
47,1,123.96,4,28,4,3,1,0,0,1
68,0,93.78,12,30,4,3,0,0,0,1
32,2,157.5,10,6,4,2,0,0,3,1
1,1,66.0,12,6,3,1,2,3,0,1
6,1,149.0,9,16,4,1,0,3,0,1
111,1,127.8,8,11,4,2,0,0,3,1
1,0,152.67,6,26,4,1,2,0,3,1
17,2,139.0,10,6,4,1,0,0,0,1
31,1,94.5,10,4,4,1,2,0,0,1
78,3,130.58,10,21,3,2,2,1,0,1
19,2,104.0,11,25,4,1,0,0,0,1
56,0,69.11,9,16,4,4,1,0,0,1
42,0,175.28,4,25,4,3,1,0,5,0
90,1,96.3,4,25,4,1,1,0,0,1
8,0,95.0,6,24,3,2,0,0,0,1
42,0,103.84,4,21,4,3,1,0,0,1
104,0,105.3,7,16,4,1,1,0,0,0
13,1,151.0,8,6,4,1,0,0,0,1
16,0,0.0,2,24,4,0,0,0,0,1
30,0,98.1,11,30,3,2,0,0,0,1
40,0,150.3,4,1,4,2,1,0,3,0
186,2,164.25,8,1,4,5,2,1,0,0
1,0,154.0,9,14,4,2,0,3,0,1
6,0,65.0,7,26,2,3,0,0,0,1
180,0,114.75,8,11,4,3,1,0,0,0
44,2,143.44,10,18,4,5,0,0,3,1
18,2,151.0,8,6,4,2,2,0,0,1
10,0,72.1,2,19,3,1,0,0,0,1
21,0,75.0,10,12,3,2,1,0,3,1
75,1,76.5,7,6,4,1,1,0,0,0
86,0,75.0,12,15,3,2,0,0,0,1
18,2,166.0,6,16,4,3,0,0,3,1
60,1,125.1,9,25,4,1,2,3,0,0
129,2,135.9,8,27,4,1,2,0,3,0
11,0,145.0,7,5,4,6,2,0,0,0
58,0,80.0,1,27,3,3,0,0,0,1
207,3,80.01,10,20,4,3,2,0,0,1
70,2,87.48,10,30,4,3,2,0,0,1
156,0,105.3,7,25,4,2,1,0,0,0
104,0,91.5,10,6,3,2,0,1,0,0
65,1,94.5,7,23,4,1,1,3,0,1
130,1,100.8,8,24,4,2,0,0,0,1
31,1,117.3,3,2,4,4,0,0,3,1
18,0,89.0,4,8,4,1,0,3,0,0
58,2,123.3,3,31,4,3,0,0,3,1
49,3,117.9,7,1,4,2,1,0,0,1
68,0,109.8,11,27,4,1,2,0,0,0
72,0,74.8,12,19,4,3,1,3,0,0
94,0,106.08,5,11,3,4,0,0,3,1
151,0,97.75,8,6,4,6,3,3,0,0
196,3,81.81,7,4,4,10,3,0,1,1
38,0,112.59,9,26,4,1,1,3,0,0
67,0,139.5,7,12,4,4,0,0,3,1
99,0,118.8,10,8,4,2,2,0,0,0
223,0,90.9,12,30,4,2,0,0,0,1
43,2,168.3,7,18,4,1,1,0,3,1
30,1,134.1,8,2,4,3,0,3,0,1
12,0,91.63,12,26,4,3,1,0,3,1
26,0,171.0,2,8,4,1,1,0,5,0
103,1,137.7,8,2,4,2,0,0,3,1
3,0,80.0,11,6,3,2,1,0,0,1
6,2,137.0,4,5,4,1,0,0,0,1
61,0,135.9,9,18,4,1,2,0,0,0
2,0,67.0,10,27,2,1,0,0,0,1
20,1,149.0,10,3,4,2,1,0,0,1
184,3,128.7,10,17,4,3,1,0,3,1
15,1,120.18,6,1,4,4,0,0,0,1
141,0,72.25,8,25,3,3,0,0,0,1
116,0,105.3,5,5,4,3,0,0,0,0
124,1,46.67,3,15,3,5,1,0,0,1
8,2,0.0,12,9,1,2,0,0,3,1
311,1,112.5,12,30,4,2,0,0,0,0
8,1,96.0,3,8,4,1,0,0,0,1
32,1,0.0,11,15,4,0,0,3,0,1
3,0,95.0,10,16,3,3,2,0,0,1
85,1,117.0,6,4,4,1,1,0,0,1
124,2,72.25,12,28,4,3,1,0,0,1
35,0,99.0,9,26,4,0,1,3,0,0
75,0,60.0,2,20,3,2,2,0,0,1
30,1,216.9,8,6,4,1,0,0,5,1
92,1,63.75,8,6,3,3,0,0,0,1
121,1,129.0,5,2,4,0,1,3,0,1
196,1,80.75,7,31,4,2,2,3,0,1
2,0,65.0,11,22,2,1,2,0,0,1
50,0,90.9,4,1,4,1,0,0,0,1
192,2,114.75,8,4,4,3,1,0,0,0
15,1,112.0,11,1,4,2,0,0,0,1
8,1,126.0,9,20,4,1,2,0,0,1
131,1,81.25,8,1,3,4,1,0,0,1
130,0,107.95,7,6,4,4,1,0,0,1
0,0,97.0,2,24,4,1,0,0,0,1
52,2,104.08,3,17,4,3,2,0,3,1
26,0,102.72,12,21,4,4,1,1,0,0
7,0,82.0,2,24,3,3,0,0,0,1
9,0,111.35,5,31,4,1,0,0,0,0
51,0,123.3,3,30,4,3,0,0,3,1
41,1,78.54,10,14,4,4,0,0,3,1
45,2,94.5,10,22,4,3,0,0,0,1
8,0,112.0,10,17,4,3,1,3,0,1
87,1,90.23,10,31,4,3,1,0,0,1
172,0,180.9,10,4,4,3,0,0,5,0
0,1,117.05,10,15,4,1,0,0,0,1
25,1,85.0,11,1,4,4,0,3,0,1
11,1,111.35,5,29,4,3,2,0,0,1
25,1,151.0,7,7,4,1,0,0,0,1
33,0,85.5,9,10,3,1,1,3,0,1
61,0,63.58,3,19,3,2,2,0,0,1
96,3,118.8,10,8,4,1,1,0,0,1
214,1,90.9,8,11,4,3,0,0,0,0
5,0,92.25,8,16,4,2,2,3,0,1
64,1,154.1,8,6,4,1,1,0,0,1
152,1,94.5,7,27,4,2,0,3,0,1
53,1,188.81,7,1,4,2,1,0,6,1
90,1,96.3,4,15,4,2,1,0,0,1
8,1,104.5,11,6,4,2,2,0,0,1
44,0,107.1,11,1,4,4,0,0,0,0
4,1,139.0,7,6,4,2,0,3,0,1
112,0,58.9,3,21,4,2,1,3,1,1
118,1,139.5,8,15,4,2,1,0,0,1
0,2,156.0,8,26,4,1,0,0,5,1
145,0,94.5,8,1,4,1,1,3,0,1
4,1,0.0,10,14,1,2,0,0,0,1
3,1,116.0,4,20,4,1,0,0,3,1
55,1,78.3,3,13,4,1,2,0,0,1
19,1,118.0,9,6,4,2,0,3,0,1
31,2,88.0,11,19,4,1,0,3,0,1
109,0,118.8,10,20,4,3,0,0,0,0
0,0,95.0,8,31,3,4,0,0,0,1
21,2,163.0,9,24,4,1,1,0,0,1
98,0,168.3,5,17,4,2,0,0,3,0
81,0,80.75,10,16,3,3,2,0,0,1
41,1,107.0,3,27,3,1,2,1,0,1
1,0,140.0,10,22,4,1,0,0,0,1
20,2,187.0,2,13,4,1,2,1,3,1
2,0,63.75,11,4,3,4,0,0,0,1
68,0,68.0,7,4,4,1,2,0,0,0
171,2,114.75,8,6,4,2,2,0,0,0
179,1,90.95,7,23,4,4,2,0,0,1
104,0,111.78,5,4,4,4,0,0,0,0
6,1,69.5,1,15,4,2,0,3,0,1
57,0,88.4,12,26,4,3,1,3,0,0
63,1,126.9,4,29,4,2,1,0,0,1
83,2,93.6,11,25,4,2,0,0,0,1
153,0,90.46,7,15,4,5,2,0,0,0
81,1,190.8,10,10,4,3,1,0,5,1
260,0,168.3,12,31,4,1,0,0,5,1
3,1,66.0,2,25,2,1,0,0,0,1
15,2,187.0,7,4,4,1,1,0,3,1
8,0,73.9,1,12,4,2,0,0,0,1
18,2,77.0,1,30,4,1,1,3,0,1
159,1,106.74,7,6,4,5,2,0,0,0
8,2,82.0,12,4,4,3,2,3,0,1
9,2,95.0,9,10,4,1,0,0,0,1
57,0,228.6,4,24,4,1,2,1,5,0
34,0,75.0,10,25,3,3,2,0,3,1
119,2,76.5,8,13,4,3,0,0,0,1
49,1,111.0,10,3,4,2,1,3,0,1
108,0,75.38,5,4,4,3,0,3,0,1
1,0,118.0,8,4,4,1,0,3,0,1
148,1,108.16,5,29,4,2,2,0,3,1
8,0,161.0,4,11,4,1,1,0,3,1
45,1,131.4,3,19,4,1,1,0,3,0
35,0,89.1,6,21,4,1,0,3,0,0
20,0,70.42,12,28,4,2,1,0,3,1
7,1,100.1,10,28,4,2,2,3,0,1
9,0,79.0,12,21,2,2,0,0,0,1
42,1,73.15,10,26,4,4,1,3,0,1
25,2,111.4,4,15,4,3,2,0,0,1
3,0,80.0,3,7,2,1,1,0,0,1
85,0,97.75,3,24,4,3,2,0,3,0
65,1,118.14,9,25,4,3,2,0,0,1
5,1,149.0,7,5,4,2,0,0,0,1
88,1,69.5,1,29,4,2,0,3,0,1
34,1,108.9,5,22,4,0,2,0,0,1
4,2,81.6,12,5,3,2,2,0,0,1
71,1,90.95,3,31,4,3,1,0,3,1
4,1,133.33,10,27,4,3,0,3,0,0
276,0,116.33,9,22,4,3,0,0,0,0
2,0,123.0,10,18,2,1,2,0,0,1
90,0,119.85,5,7,4,2,2,0,0,1
3,2,45.0,5,19,3,1,0,0,0,1
34,0,84.69,2,19,4,9,4,0,0,0
61,2,92.65,11,12,3,3,2,0,0,1
158,2,76.5,8,7,4,5,2,0,0,1
4,1,95.0,9,2,4,1,0,0,0,1
3,0,79.0,2,6,4,6,2,3,0,0
65,0,152.1,8,20,4,1,1,0,0,0
61,0,68.0,11,19,3,1,2,0,0,0
1,2,168.0,6,18,4,1,0,0,0,1
5,1,65.0,9,28,2,4,0,0,0,1
181,0,250.0,10,11,3,1,0,0,4,0
141,0,99.96,5,30,4,4,1,0,0,0
71,0,87.3,4,1,4,2,0,0,0,0
195,0,147.0,8,23,4,5,1,1,3,0
0,0,95.0,10,5,2,1,0,0,0,1
35,0,118.8,9,5,4,3,1,0,0,1
99,2,161.1,11,7,4,2,1,3,0,1
80,1,72.07,11,12,4,1,2,0,0,0
17,1,61.52,11,3,4,3,1,3,0,1
0,1,107.0,10,31,4,1,0,0,0,1
72,1,122.4,7,21,4,3,2,0,3,1
81,0,96.3,4,15,4,2,0,0,0,0
247,0,63.75,11,19,4,3,2,3,0,0
0,0,4.5,11,28,1,1,1,0,0,1
12,0,85.0,11,1,4,4,0,0,0,0
158,0,80.75,9,17,3,1,2,0,0,1
15,0,88.4,12,20,4,5,2,0,0,1
30,0,117.9,5,23,4,1,1,0,0,0
25,0,62.64,12,26,4,1,2,0,0,1
101,0,54.06,4,12,4,5,1,3,0,1
20,1,134.0,4,9,4,2,2,0,3,1
20,1,185.0,11,8,4,2,0,3,0,1
41,0,140.4,3,25,4,2,0,0,3,0
89,0,183.3,7,21,4,3,0,0,5,0
122,0,121.5,7,27,4,1,0,0,0,0
193,0,108.9,9,1,4,3,0,0,0,0
1,1,77.25,12,19,4,1,0,0,1,1
34,0,85.5,9,18,3,0,1,0,0,1
81,3,117.9,8,14,4,2,2,0,0,1
65,0,100.0,10,2,3,1,0,0,0,1
103,0,151.2,10,9,4,0,1,0,3,0
43,3,88.0,11,3,4,1,0,3,0,1
78,0,274.2,12,29,3,3,1,0,6,1
32,0,116.64,9,2,4,2,1,0,4,1
61,0,60.0,11,28,3,1,2,0,3,1
79,1,109.8,4,28,4,1,0,0,3,1
192,2,72.75,12,4,4,2,2,3,0,1
14,0,94.35,5,30,4,0,1,0,0,0
49,0,110.0,3,23,4,1,0,0,0,1
9,0,63.75,9,10,3,3,1,0,3,1
160,0,125.8,7,2,4,4,2,0,0,0
21,1,140.0,8,29,4,2,1,0,3,0
7,2,143.2,9,21,4,4,1,0,0,1
113,1,190.8,10,8,4,2,2,0,5,0
