lead_time,avg_price_per_room,no_of_special_requests,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
4,103.18,1,4,21,4,3,2,2018,2,1
1,91.0,1,2,27,4,1,0,2018,2,1
245,75.0,0,6,17,3,2,0,2018,2,0
142,99.3,0,8,24,4,3,0,2018,2,1
82,158.83,0,3,23,4,4,0,2018,2,1
6,100.0,0,3,4,4,1,0,2018,2,1
5,65.0,0,9,2,2,2,0,2017,1,1
15,70.0,1,12,27,3,5,1,2018,2,1
55,78.3,1,3,13,4,1,2,2018,2,1
204,100.0,0,5,5,3,3,0,2018,2,0
192,72.75,2,12,4,4,2,2,2018,2,1
67,79.2,2,11,12,4,1,2,2018,2,1
53,124.1,1,3,20,4,2,2,2018,3,0
96,94.5,0,7,11,3,1,2,2017,2,1
175,115.6,0,12,7,4,4,0,2018,3,1
301,52.0,0,11,18,3,2,0,2018,2,0
141,137.7,0,8,22,4,2,1,2018,3,0
14,79.0,1,2,13,4,1,2,2018,2,1
56,120.0,0,6,8,3,1,0,2018,2,1
236,90.95,1,8,22,4,4,1,2018,2,0
19,80.0,0,10,6,3,3,0,2017,1,1
118,110.0,0,6,6,3,2,1,2018,1,1
54,112.2,0,4,10,4,3,2,2018,2,0
25,77.77,0,11,16,4,0,1,2017,1,1
67,57.83,1,3,5,4,1,1,2018,1,1
29,66.0,0,2,9,3,3,0,2018,2,1
4,111.2,1,9,22,3,3,0,2017,1,1
56,177.3,3,6,12,4,1,2,2018,3,1
137,146.1,2,12,24,4,3,2,2018,2,1
185,81.77,2,5,6,4,2,0,2018,2,0
126,85.5,1,7,27,4,2,1,2017,2,1
30,73.42,0,2,20,4,4,2,2018,1,0
184,122.4,0,10,4,4,3,0,2018,2,0
75,76.5,1,10,31,4,2,2,2017,2,0
72,58.91,1,12,23,3,9,2,2017,2,1
346,115.0,1,9,13,3,2,0,2018,2,0
2,42.28,1,12,12,4,3,1,2018,1,1
43,152.1,0,8,22,4,4,1,2018,2,1
211,100.0,0,5,20,3,2,0,2018,2,0
164,100.0,0,10,2,3,2,0,2017,1,1
27,91.0,1,2,20,4,1,1,2018,2,0
72,108.0,0,9,18,3,1,0,2017,2,1
263,72.08,0,8,13,3,1,2,2018,2,0
133,86.43,1,5,27,4,2,2,2018,2,1
67,183.6,2,9,8,4,4,2,2018,2,1
57,117.73,1,4,26,4,4,0,2018,2,1
77,132.6,2,5,10,4,4,0,2018,2,1
24,124.0,1,9,18,4,2,1,2017,2,0
28,109.0,0,5,19,2,2,0,2018,2,1
0,185.0,0,9,19,2,1,1,2018,1,1
118,133.46,1,7,11,4,5,2,2018,3,1
2,225.0,2,8,6,4,1,1,2018,2,1
34,145.8,2,9,10,4,3,0,2017,2,1
171,106.13,1,7,20,4,5,2,2018,2,0
144,118.15,1,5,27,4,2,2,2018,2,0
29,74.8,1,11,15,4,4,0,2018,2,0
169,106.0,0,4,22,3,2,2,2018,2,0
106,128.0,2,12,21,4,5,2,2018,3,1
110,96.3,1,4,27,4,3,0,2018,2,1
298,75.0,0,5,10,3,2,0,2018,2,0
10,93.0,1,2,24,4,4,0,2018,2,1
19,130.0,1,11,4,4,1,0,2018,2,0
0,124.0,0,8,21,4,2,1,2017,2,0
101,186.3,0,6,28,4,3,0,2018,2,0
99,80.0,0,2,19,2,1,0,2018,1,1
280,110.0,0,9,19,3,2,1,2018,2,0
132,153.0,2,11,25,4,2,0,2018,2,1
113,78.15,1,3,31,4,3,0,2018,2,1
257,101.5,0,7,1,3,2,0,2017,2,0
103,94.5,0,7,18,3,1,2,2017,2,1
84,72.25,0,7,25,3,3,1,2018,2,1
103,116.1,0,6,14,4,2,0,2018,2,0
46,80.75,0,3,28,3,3,1,2018,2,1
119,76.5,2,8,13,4,3,0,2017,2,1
9,67.0,1,10,13,2,2,0,2018,1,1
110,94.5,0,7,25,3,1,2,2017,2,0
31,117.9,0,4,2,4,1,0,2018,2,0
338,90.67,1,10,7,3,2,1,2018,2,1
174,70.0,0,10,10,3,1,1,2017,2,0
102,101.5,0,10,16,3,2,0,2017,2,0
25,57.5,0,11,22,3,3,2,2017,1,1
304,89.0,0,11,3,3,3,0,2018,2,0
290,72.0,1,6,17,3,2,1,2018,2,1
205,125.0,0,5,29,3,1,2,2018,3,0
8,126.0,2,9,20,4,1,2,2017,2,1
20,101.2,0,9,24,4,2,2,2018,2,1
271,85.67,0,9,21,3,3,0,2018,1,1
136,107.95,0,8,7,4,5,2,2018,2,0
112,198.9,1,8,14,4,0,2,2018,2,1
93,159.17,1,9,10,4,5,2,2018,2,0
5,230.0,2,5,19,4,3,0,2018,2,1
163,115.0,0,10,15,3,1,2,2018,1,0
166,114.3,1,8,3,4,3,0,2018,2,0
10,110.0,0,5,29,2,5,3,2018,1,1
81,79.2,1,12,8,4,3,0,2018,2,1
20,119.0,0,9,19,2,1,1,2018,1,1
13,67.0,0,2,17,2,1,0,2018,1,1
270,62.8,0,4,20,3,4,0,2018,2,0
1,179.0,1,9,15,4,2,0,2018,2,1
17,102.0,0,12,30,4,2,2,2018,2,1
49,73.8,1,11,11,4,2,0,2018,1,0
91,90.9,1,4,12,4,3,0,2018,1,1
67,61.16,0,3,1,3,4,0,2018,2,1
11,95.0,0,5,9,0,10,5,2018,1,0
67,135.9,1,8,4,4,3,1,2018,2,1
38,118.58,1,3,19,4,2,2,2018,3,0
0,120.0,0,10,13,4,1,0,2018,2,1
146,103.5,1,7,13,4,3,0,2018,2,1
107,144.0,1,6,10,3,2,0,2018,2,0
100,91.5,0,4,27,4,3,0,2018,2,0
183,85.5,0,10,20,4,3,1,2018,2,0
57,75.33,1,6,10,3,2,1,2018,1,1
115,77.18,1,8,3,4,4,0,2018,2,1
289,67.0,0,10,17,3,1,0,2017,2,1
170,119.0,0,10,9,4,2,2,2017,2,0
21,67.0,0,11,21,2,0,1,2018,1,1
135,85.0,2,11,16,4,4,0,2018,2,1
42,113.6,0,3,20,4,2,2,2018,2,0
92,78.54,1,3,30,4,4,0,2018,3,1
94,60.0,0,12,27,3,3,2,2017,2,1
2,102.0,1,1,31,4,2,2,2018,2,1
14,62.5,0,5,27,3,1,0,2018,1,1
18,65.0,0,12,27,3,1,0,2018,2,1
58,110.36,2,10,15,4,3,2,2018,2,1
59,168.3,0,9,24,4,1,1,2018,3,0
114,119.0,3,12,23,4,3,2,2018,3,1
185,79.2,0,12,16,4,2,1,2018,2,0
197,82.45,2,8,16,3,5,2,2018,2,1
120,89.74,0,4,7,4,5,2,2018,2,1
5,105.0,0,11,1,4,2,2,2017,2,1
164,93.5,2,9,8,4,5,1,2017,2,0
21,59.75,2,2,3,4,3,0,2018,2,1
2,99.0,0,4,21,2,1,0,2018,2,0
107,130.0,1,6,10,3,2,0,2018,2,1
166,110.0,0,11,1,3,3,0,2018,1,0
161,130.0,0,3,25,3,2,1,2018,2,0
13,140.0,1,10,29,4,1,0,2018,2,0
183,110.0,1,9,8,3,3,0,2018,2,0
31,83.9,1,3,5,4,1,2,2018,2,1
176,0.0,0,9,8,4,0,0,2018,1,1
317,120.0,0,9,15,3,2,0,2018,2,0
56,123.98,2,9,5,4,3,1,2018,1,1
15,96.9,0,12,5,4,3,1,2018,2,1
4,149.0,0,9,5,4,1,1,2018,2,0
96,118.8,1,10,7,4,2,1,2018,2,0
157,75.27,0,8,21,4,3,2,2018,2,0
109,94.35,0,5,7,4,2,2,2018,2,0
83,162.3,0,8,21,4,1,2,2018,3,1
204,90.0,0,5,5,3,3,0,2018,1,0
127,90.0,3,11,2,4,4,1,2018,2,1
44,152.1,1,8,3,4,2,0,2018,2,1
22,75.0,0,9,16,2,2,0,2017,2,1
158,121.8,1,7,28,4,3,0,2018,2,0
59,126.0,1,10,16,4,2,2,2018,2,1
103,106.59,1,7,15,4,5,2,2018,2,1
160,70.67,0,12,30,3,3,0,2017,2,1
122,107.0,1,3,27,3,1,2,2018,2,0
219,76.67,0,9,4,3,2,1,2017,1,1
0,148.67,0,9,7,4,2,1,2017,1,1
15,86.0,0,2,18,3,3,0,2018,1,1
57,101.52,0,9,21,3,2,0,2018,2,1
2,102.0,1,2,12,3,2,2,2018,2,1
127,80.0,0,4,28,3,3,1,2018,1,0
1,79.0,0,1,20,4,2,0,2018,2,1
6,135.58,3,5,29,4,2,2,2018,3,1
6,71.2,1,4,3,3,1,2,2018,1,1
59,60.0,0,2,4,3,3,0,2018,2,1
152,134.3,3,7,10,4,2,2,2018,2,1
31,89.4,2,5,21,4,1,0,2018,2,1
6,105.0,0,11,3,4,2,0,2017,2,1
1,152.67,0,6,26,4,1,2,2018,2,1
71,142.5,0,10,22,3,1,1,2018,2,1
106,68.0,0,7,4,4,1,1,2017,1,0
14,85.0,0,2,18,4,2,0,2018,1,0
71,168.3,0,8,14,4,1,2,2018,3,0
74,109.0,0,9,18,3,2,0,2017,2,1
35,109.8,1,8,30,4,4,0,2018,2,0
0,138.0,0,8,12,4,3,0,2017,2,1
157,92.65,0,12,8,3,3,0,2018,3,1
117,105.3,1,5,5,4,3,0,2018,2,1
1,135.0,0,5,11,3,1,0,2018,1,1
220,128.0,0,9,17,3,1,2,2018,1,0
22,149.33,0,6,9,4,3,0,2018,1,0
99,81.0,0,2,19,2,1,0,2018,1,1
2,130.0,2,8,17,4,1,0,2018,2,1
118,80.1,2,10,25,4,3,0,2018,2,0
197,137.7,2,8,27,4,3,2,2018,2,0
6,148.39,0,12,18,4,1,2,2018,2,1
150,76.5,1,8,2,4,0,2,2017,2,1
1,90.0,2,8,8,4,1,1,2017,2,1
43,75.0,0,11,1,3,3,0,2018,2,1
4,87.0,1,2,26,4,2,0,2018,2,1
27,141.0,0,5,10,4,3,0,2018,2,0
59,101.27,2,3,29,4,5,2,2018,2,1
17,100.73,1,11,7,4,4,1,2018,2,1
102,80.0,0,10,16,3,2,0,2017,1,0
48,104.0,0,9,11,3,1,0,2017,2,1
34,152.8,0,9,15,4,3,0,2018,2,1
89,72.25,2,11,23,4,2,1,2017,2,1
4,151.5,0,10,7,4,2,0,2018,2,1
0,95.0,0,6,20,0,3,1,2018,1,0
2,141.0,1,6,4,4,1,0,2018,2,1
189,72.25,0,8,8,3,3,1,2018,2,1
145,36.25,0,8,29,3,1,2,2017,1,1
117,105.3,0,5,6,4,2,1,2018,2,0
56,82.0,0,9,17,3,2,0,2017,2,1
102,82.45,0,8,13,3,3,2,2018,2,1
7,124.67,1,8,26,4,2,1,2018,2,1
159,70.0,1,4,9,3,1,1,2018,2,1
11,157.67,0,12,29,3,3,0,2017,1,1
102,109.0,0,10,16,3,2,0,2017,2,1
15,69.0,0,12,1,4,2,0,2017,2,1
81,161.1,1,8,16,4,2,0,2018,2,1
28,73.39,1,2,5,4,2,2,2018,0,1
133,118.8,0,9,3,4,1,2,2018,2,0
160,208.13,1,6,25,4,5,2,2018,2,0
0,109.0,0,8,14,3,2,0,2017,2,1
35,71.1,0,3,11,4,2,0,2018,2,1
12,92.0,1,12,26,3,3,1,2018,2,1
31,96.75,1,4,17,4,2,2,2018,2,1
102,80.75,0,5,29,3,1,2,2018,2,0
305,89.0,0,11,4,3,2,1,2018,2,0
21,129.0,0,3,4,4,1,0,2018,2,0
0,111.2,0,5,5,2,1,0,2018,1,1
13,113.0,0,9,13,3,3,2,2017,2,1
10,120.8,0,8,13,4,1,2,2018,2,1
238,55.08,0,11,13,3,0,2,2018,1,0
63,117.0,0,4,3,4,0,2,2018,2,1
2,94.0,0,11,2,0,2,0,2018,1,1
0,0.0,2,4,27,1,0,0,2018,1,1
0,98.0,1,8,7,4,0,1,2018,2,1
164,100.0,0,10,2,3,2,0,2017,1,1
97,140.5,1,11,11,4,2,0,2018,2,1
95,102.1,1,5,12,4,3,2,2018,2,1
25,91.0,0,3,18,4,1,0,2018,2,0
60,156.6,0,12,23,4,1,0,2018,2,0
34,126.9,0,5,11,4,1,0,2018,2,0
14,178.8,0,8,19,4,3,2,2018,2,0
200,90.0,0,10,23,3,0,2,2018,1,1
58,99.45,0,4,11,4,3,1,2018,2,1
34,85.5,0,10,18,3,4,0,2018,2,1
92,76.5,1,4,6,4,1,0,2018,2,1
115,72.25,0,7,31,3,1,2,2018,2,0
244,85.85,0,10,30,4,3,2,2018,2,0
123,93.08,0,4,21,4,3,1,2018,2,1
0,107.0,0,12,28,2,1,0,2018,2,1
67,79.2,1,11,1,4,4,0,2018,2,1
115,75.0,0,5,28,3,1,2,2018,2,1
22,140.0,0,5,20,3,2,0,2018,2,1
103,61.5,1,3,3,3,3,0,2018,2,1
12,79.0,1,2,13,4,1,2,2018,2,1
124,114.3,1,5,6,4,2,0,2018,2,1
134,133.2,0,8,23,4,4,0,2018,3,0
273,109.0,0,7,17,3,2,0,2017,2,0
40,94.67,2,12,13,4,3,0,2018,2,1
11,90.0,2,8,17,4,4,1,2017,2,0
4,140.0,2,10,29,4,1,0,2018,2,1
200,76.5,3,8,22,4,1,0,2017,2,1
31,142.4,1,3,23,4,3,0,2018,2,1
2,181.0,0,5,19,3,1,0,2018,1,1
55,104.0,0,4,6,3,1,0,2018,2,1
37,105.3,2,10,22,4,2,0,2017,2,1
40,81.0,1,1,25,2,1,1,2018,1,1
0,0.0,1,11,10,1,1,0,2017,1,1
92,90.0,0,11,11,3,1,0,2018,2,1
135,90.0,0,9,14,3,2,1,2017,2,1
31,69.5,1,2,6,4,1,2,2018,2,1
87,75.0,0,12,15,3,3,0,2018,2,1
104,110.1,1,5,4,4,3,0,2018,1,1
210,108.3,3,8,17,4,3,0,2018,2,1
162,76.5,1,8,28,4,2,1,2017,2,0
39,109.0,0,8,14,3,2,0,2017,2,1
162,70.0,1,9,17,3,3,0,2017,2,1
106,95.2,0,4,27,4,4,0,2018,2,1
9,97.0,1,3,17,4,1,0,2018,1,1
46,112.67,1,10,25,4,3,0,2018,2,0
305,89.0,0,11,4,3,2,1,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
0,140.0,0,10,30,4,0,1,2018,1,1
192,95.0,0,6,24,3,2,0,2018,1,1
181,120.0,0,10,11,3,2,0,2018,1,0
1,71.7,0,1,27,4,2,0,2018,1,1
74,101.5,0,9,18,3,2,0,2017,2,1
11,140.0,1,11,5,4,1,0,2018,2,0
51,187.11,2,9,16,4,2,2,2018,2,1
56,88.23,0,11,10,4,3,1,2018,2,1
161,95.69,2,6,17,4,5,2,2018,2,0
45,223.75,2,7,27,4,1,0,2018,4,1
85,140.4,0,6,2,4,1,0,2018,2,0
34,224.67,0,9,23,3,3,0,2017,2,0
3,0.0,1,1,10,4,0,0,2018,2,1
186,111.76,1,7,28,4,3,2,2018,2,0
7,66.22,1,2,11,4,1,0,2018,1,1
1,97.0,1,3,12,4,1,0,2018,2,1
12,0.0,0,8,5,1,3,0,2017,1,1
181,250.0,0,10,11,3,1,0,2018,2,0
102,119.85,1,6,8,4,4,1,2018,2,1
213,130.0,0,6,7,3,3,0,2018,2,0
8,85.0,0,10,20,3,5,1,2017,2,1
74,124.04,1,9,20,4,3,0,2018,2,1
46,60.0,1,11,6,3,2,1,2017,2,1
2,106.0,2,8,21,4,2,0,2017,2,1
37,105.0,0,10,13,3,3,0,2018,2,1
22,85.0,0,7,9,3,1,2,2018,2,1
188,130.0,0,6,15,3,2,0,2018,1,0
90,63.86,1,4,1,4,2,0,2018,2,1
164,126.9,1,9,30,4,2,2,2018,2,0
137,107.95,0,7,6,4,4,1,2018,2,1
97,76.5,1,8,19,4,1,0,2017,2,1
2,66.0,0,1,14,2,1,0,2018,1,1
74,75.0,0,12,9,3,2,1,2018,2,1
31,94.0,2,9,25,4,3,2,2018,2,1
7,75.0,0,10,12,2,0,1,2017,2,1
50,94.5,0,10,18,4,3,2,2017,2,0
83,117.1,0,7,25,3,2,1,2018,2,1
64,148.5,2,8,29,4,4,1,2018,2,0
106,88.4,2,12,21,4,5,2,2018,2,1
129,114.3,2,7,8,4,2,0,2018,2,1
169,106.0,0,4,22,3,2,2,2018,2,0
41,70.0,0,12,27,3,5,1,2018,2,1
293,68.17,0,12,25,4,6,4,2018,2,0
150,95.82,1,5,31,4,3,0,2018,0,1
19,90.0,0,6,22,2,2,0,2018,1,1
12,80.0,0,2,24,4,3,0,2018,1,1
315,160.0,0,9,30,3,2,1,2018,2,0
12,63.37,0,1,10,4,1,2,2018,1,1
0,124.33,1,6,21,4,3,0,2018,1,1
265,115.0,1,6,24,3,2,0,2018,2,0
2,77.0,0,11,24,2,1,0,2018,2,1
60,63.49,1,3,12,4,2,2,2018,2,1
33,119.0,1,9,26,4,1,1,2018,2,1
24,87.78,2,9,19,4,1,1,2017,1,1
53,119.7,1,6,30,4,2,0,2018,2,1
61,93.6,1,12,8,4,3,0,2018,2,1
261,161.25,2,10,22,4,1,2,2018,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
156,151.2,0,10,6,4,3,0,2018,3,0
138,102.25,0,7,5,3,5,1,2018,2,1
12,72.0,0,10,4,3,0,1,2017,2,1
102,109.0,0,10,16,3,2,0,2017,2,1
4,88.0,1,12,14,4,1,0,2018,1,1
17,89.0,0,6,23,4,1,0,2018,2,0
145,65.0,0,1,3,3,1,2,2018,2,1
35,85.0,0,3,14,3,2,1,2018,2,1
291,68.0,0,12,28,3,5,2,2018,2,1
98,95.0,0,9,30,3,2,0,2018,2,0
195,82.45,1,6,30,3,2,0,2018,2,1
64,162.4,1,11,18,4,2,1,2018,2,0
37,100.1,2,3,5,4,1,0,2018,2,1
28,96.02,1,5,11,4,3,0,2018,2,1
102,110.34,0,12,26,4,3,1,2018,2,0
0,95.0,1,11,17,4,1,0,2018,1,1
141,90.0,0,9,20,3,0,1,2017,2,1
106,86.06,0,4,26,4,6,2,2018,2,0
61,55.96,0,7,11,4,1,2,2017,2,1
143,100.0,0,8,25,3,3,0,2018,2,1
335,80.0,0,10,13,3,3,0,2018,1,1
15,0.0,1,8,28,1,1,0,2017,0,1
243,95.58,1,6,19,4,0,2,2018,2,1
386,115.0,1,10,23,3,0,2,2018,2,0
103,93.6,1,12,2,4,2,1,2018,2,0
0,79.0,0,12,6,2,1,0,2018,1,1
130,140.4,0,9,25,4,5,3,2018,2,0
140,70.0,0,12,29,3,5,0,2017,2,1
50,96.3,0,4,3,4,0,1,2018,2,0
132,162.0,2,9,22,4,3,0,2018,3,1
17,85.0,0,9,27,3,2,0,2018,2,1
93,90.3,1,4,6,4,3,0,2018,2,1
1,87.0,1,12,12,4,1,1,2018,1,1
56,75.0,0,4,4,3,2,1,2018,2,1
18,79.0,0,2,12,4,2,1,2018,2,0
120,93.16,0,7,29,3,2,0,2018,2,1
19,175.0,2,7,5,4,4,0,2018,2,1
1,0.0,0,9,5,1,0,0,2018,2,1
16,170.0,0,11,9,3,1,0,2018,2,1
47,105.3,1,4,19,4,2,0,2018,2,1
167,94.5,0,7,29,4,2,0,2018,2,0
56,207.9,1,8,6,4,1,1,2018,2,1
124,114.3,1,5,6,4,2,1,2018,2,1
7,127.0,1,2,10,4,4,1,2018,3,0
206,133.45,0,10,3,4,4,1,2018,3,0
19,80.0,0,10,6,3,3,0,2017,1,1
4,128.59,1,6,2,4,3,1,2018,2,1
0,79.0,0,1,11,2,0,1,2018,1,1
30,94.5,2,10,7,4,3,0,2017,2,1
34,103.5,1,10,12,4,2,1,2017,2,1
171,99.45,0,7,29,4,2,2,2018,2,0
26,127.2,0,9,5,4,3,1,2018,3,0
0,0.0,1,10,25,1,1,0,2018,1,1
12,65.0,1,6,14,2,2,0,2018,1,1
160,107.0,1,4,17,4,2,2,2018,2,0
16,106.0,0,2,28,4,0,2,2018,2,0
74,80.0,0,9,18,3,2,0,2017,1,1
59,116.1,1,5,21,4,3,2,2018,2,0
0,107.0,1,11,6,4,1,0,2017,2,1
3,128.0,1,8,20,4,1,1,2018,2,1
32,81.9,0,3,13,4,2,2,2018,2,1
60,123.3,0,9,2,4,2,0,2018,2,0
0,196.0,1,9,30,4,1,0,2017,2,1
135,94.5,1,8,23,4,5,0,2018,1,0
44,91.2,0,11,19,4,1,1,2018,1,0
12,110.0,2,9,12,3,13,5,2018,2,0
6,87.78,1,9,21,4,1,1,2017,2,1
86,96.9,0,7,10,3,2,2,2018,3,1
11,90.0,0,6,14,2,3,0,2018,2,0
35,99.0,0,9,26,3,0,1,2018,1,1
61,68.0,1,11,19,3,3,2,2018,2,1
41,171.2,0,6,28,3,1,0,2018,2,1
6,0.0,1,9,23,4,1,0,2017,1,1
443,65.0,0,4,29,3,1,0,2018,2,0
359,95.0,0,9,16,4,2,2,2018,1,0
20,116.0,0,6,8,3,2,0,2018,1,1
4,121.6,0,8,20,4,1,0,2018,2,0
3,112.0,1,5,21,3,1,1,2018,2,1
147,89.75,2,9,16,3,2,1,2018,2,1
56,120.0,0,6,8,3,1,0,2018,2,1
47,118.8,0,4,23,4,1,0,2018,2,0
125,114.3,0,8,8,4,4,1,2018,2,0
56,140.4,0,5,27,4,2,1,2018,1,0
16,134.7,0,5,31,4,4,0,2018,2,1
0,106.2,1,9,13,4,3,0,2018,2,1
167,96.3,0,8,26,4,2,1,2018,1,0
213,130.0,0,6,7,3,3,0,2018,2,0
30,134.1,1,9,18,4,0,2,2018,2,1
0,73.07,0,6,8,4,1,0,2018,2,1
5,146.0,1,6,7,4,4,0,2018,2,1
32,136.52,1,8,14,4,0,1,2018,2,1
265,115.0,1,6,24,3,2,0,2018,2,0
157,92.65,0,12,8,3,3,0,2018,3,1
169,106.0,0,4,22,3,2,2,2018,2,0
188,130.0,0,6,15,3,2,0,2018,1,0
443,65.0,0,4,29,3,1,0,2018,2,0
52,120.6,1,10,28,4,2,2,2018,2,1
170,103.7,1,8,25,4,3,2,2018,2,0
38,80.2,1,6,20,3,3,1,2018,2,1
84,90.95,0,4,8,4,2,2,2018,2,0
234,106.0,0,10,17,2,2,1,2018,1,0
3,139.13,0,9,19,2,0,1,2018,1,1
194,114.75,1,8,8,4,3,1,2018,2,0
49,93.15,0,7,11,4,0,1,2018,2,0
93,119.0,1,12,25,4,2,2,2018,3,1
1,79.0,0,2,14,4,0,1,2018,2,0
6,95.0,2,12,10,4,1,0,2018,2,1
96,76.5,0,8,22,4,5,2,2017,2,0
14,109.0,1,3,13,4,2,2,2018,2,1
188,130.0,0,6,15,3,2,0,2018,1,0
55,75.0,1,4,3,3,1,2,2018,2,1
113,132.77,2,5,18,4,4,1,2018,2,1
28,89.0,0,4,17,4,0,2,2018,2,1
9,84.0,1,3,29,4,2,0,2018,1,1
13,88.0,0,12,8,4,1,0,2018,2,1
192,140.4,2,9,15,4,3,0,2018,2,0
87,187.85,1,5,16,4,10,4,2018,2,0
56,93.6,1,12,9,4,2,1,2018,2,1
79,129.96,0,7,6,4,4,1,2018,1,0
129,132.3,0,10,10,4,5,1,2018,2,0
178,106.25,1,10,24,3,3,1,2018,2,0
157,114.3,2,8,10,4,3,0,2018,2,0
43,123.9,0,7,19,4,3,0,2018,2,0
88,80.75,0,6,8,3,4,1,2018,2,0
222,85.5,1,8,12,4,2,0,2018,2,0
24,97.67,1,3,11,4,2,1,2018,2,0
271,101.33,1,9,21,3,3,0,2018,2,0
74,75.0,0,4,17,3,2,2,2018,2,1
26,75.0,0,10,18,3,1,2,2017,2,1
57,90.67,1,6,10,3,2,1,2018,2,1
76,72.25,1,11,1,4,2,2,2017,2,1
66,94.5,0,4,13,4,2,0,2018,2,1
308,52.0,0,11,25,3,2,0,2018,2,0
0,83.2,1,12,7,4,1,0,2018,3,1
21,107.64,1,11,8,4,7,2,2018,2,1
13,85.0,0,2,4,4,6,2,2018,1,0
34,75.0,0,10,30,3,2,2,2018,2,1
56,82.0,0,9,17,3,2,0,2017,2,1
273,109.0,0,7,17,3,2,0,2017,2,0
11,174.33,0,7,18,3,2,1,2018,1,1
51,132.6,2,5,10,4,5,1,2018,2,1
103,94.5,0,7,18,3,1,2,2017,2,0
5,94.0,0,11,2,2,2,0,2018,1,0
126,114.3,1,7,8,4,1,0,2018,2,1
104,123.3,0,7,21,4,3,1,2018,2,1
6,129.7,0,9,19,4,1,1,2018,1,1
0,79.0,0,11,28,2,1,1,2018,1,0
1,88.0,0,11,22,2,1,0,2018,1,1
64,149.4,0,9,16,4,1,0,2018,1,0
22,85.0,0,10,5,3,2,0,2018,2,1
160,113.4,2,10,30,4,0,2,2018,2,0
99,65.0,0,10,30,3,2,2,2017,2,0
50,85.5,0,4,2,4,1,0,2018,1,1
5,0.0,0,10,21,4,1,0,2017,1,1
263,110.0,0,10,21,3,2,0,2018,2,0
33,62.0,0,1,25,2,1,1,2018,2,0
33,126.9,1,6,15,4,3,0,2018,2,1
66,168.3,0,9,9,4,2,0,2018,3,0
138,90.95,0,4,23,4,2,2,2018,2,1
36,131.4,0,3,24,4,1,0,2018,3,0
151,72.25,1,8,5,3,2,1,2018,2,1
24,161.5,0,11,1,4,4,0,2018,2,0
149,80.75,0,8,27,3,3,2,2018,2,1
6,81.0,0,8,23,4,0,1,2017,2,1
91,90.45,1,10,30,4,2,2,2018,2,1
20,128.2,1,3,19,4,3,2,2018,2,1
98,90.45,1,10,30,4,2,2,2018,2,1
33,113.4,0,6,13,4,3,1,2018,2,0
132,79.56,0,7,13,3,4,2,2018,2,1
102,109.0,0,10,16,3,2,0,2017,2,1
195,90.9,2,10,18,4,4,0,2018,1,0
125,177.3,0,7,12,4,1,0,2018,2,1
116,76.92,1,9,18,4,2,1,2017,1,0
245,75.0,0,6,17,3,2,0,2018,2,0
221,65.0,0,10,10,3,1,2,2017,2,1
130,139.5,2,9,29,4,3,0,2018,2,0
1,195.0,0,9,26,4,0,1,2018,1,1
28,89.0,1,1,31,4,0,2,2018,2,1
1,60.0,0,8,5,2,3,0,2017,1,0
50,98.1,0,11,2,3,4,0,2018,3,1
159,70.0,1,4,9,3,1,1,2018,2,1
269,70.0,0,12,29,3,3,2,2018,1,1
33,84.57,1,2,10,4,3,0,2018,2,1
97,109.81,1,4,30,4,5,2,2018,2,1
128,123.3,1,10,29,4,1,2,2018,3,0
54,126.9,1,5,31,4,2,0,2018,2,1
18,73.92,1,9,15,4,3,0,2017,2,1
349,80.0,0,10,4,3,5,1,2018,1,0
124,94.5,0,8,8,3,1,2,2017,2,0
57,146.96,0,9,24,4,5,2,2018,2,0
2,197.0,0,5,20,4,1,0,2018,3,1
10,160.0,0,3,22,4,5,0,2018,2,1
304,89.0,0,11,3,3,3,0,2018,2,0
24,58.0,0,12,27,3,1,2,2017,2,1
3,95.0,0,6,24,3,2,0,2018,1,1
1,0.0,0,11,10,1,1,0,2017,1,1
1,139.0,0,7,8,4,1,0,2018,2,0
5,95.0,0,8,23,2,3,0,2018,2,1
19,105.0,1,9,13,4,3,2,2017,2,1
28,75.0,2,9,27,3,1,0,2018,2,1
74,88.2,2,12,2,4,2,1,2018,2,1
44,75.0,0,7,8,2,1,0,2018,2,1
47,139.5,2,10,9,4,1,2,2018,2,1
259,90.0,0,5,5,3,3,0,2018,2,0
84,87.3,0,4,1,4,2,1,2018,1,0
107,135.15,2,5,22,4,2,2,2018,2,1
52,186.3,1,7,31,4,0,2,2018,3,1
3,146.0,1,8,14,4,2,2,2017,2,1
94,85.5,1,4,13,4,2,0,2018,2,1
20,113.0,0,2,27,4,1,1,2018,2,1
304,74.15,0,10,21,4,2,1,2018,2,0
3,138.5,0,7,11,3,1,2,2017,3,1
28,85.5,0,6,20,3,2,1,2018,2,1
55,92.0,0,4,6,3,1,0,2018,1,1
30,144.9,1,8,5,4,2,0,2018,2,1
56,185.0,0,9,25,3,2,2,2017,1,1
86,65.0,1,5,20,3,2,1,2018,2,1
21,187.0,1,12,27,4,2,2,2017,2,1
14,73.0,0,5,27,3,1,0,2018,2,1
35,140.4,1,4,30,4,1,2,2018,2,1
